 0.0000000E+00  9.0670827E-01  1.2297744E+00  1.2053352E+00  1.2639660E+00  7.2597744E+01  1.2639920E+00  1.1932595E+00  1.2240147E+00  9.0670827E-01  0.0000000E+00
 0.0000000E+00  1.0953612E+00  1.4186336E+00  1.3941713E+00  1.4526899E+00  9.5237600E+01  1.4526917E+00  1.3820683E+00  1.4128545E+00  1.0953612E+00  0.0000000E+00
 0.0000000E+00  1.3408556E+00  1.6643373E+00  1.6398512E+00  1.6982563E+00  1.2290651E+02  1.6982337E+00  1.6277208E+00  1.6585386E+00  1.3408556E+00  0.0000000E+00
 0.0000000E+00  1.6555377E+00  1.9792317E+00  1.9547209E+00  2.0130112E+00  1.5644087E+02  2.0129639E+00  1.9425629E+00  1.9734132E+00  1.6555377E+00  0.0000000E+00
 0.0000000E+00  2.0537636E+00  2.3776726E+00  2.3531365E+00  2.4113107E+00  1.9678118E+02  2.4112386E+00  2.3409507E+00  2.3718343E+00  2.0537636E+00  0.0000000E+00
 0.0000000E+00  4.6595630E-01  7.8980760E-01  7.6541032E-01  8.2352648E-01  2.6830139E+00  8.2342642E-01  7.5317681E-01  7.8393875E-01  4.6595631E-01  0.0000000E+00
 0.0000000E+00  4.7579999E-01  7.9984710E-01  7.7542704E-01  8.3343717E-01  6.4351065E+00  8.3331444E-01  7.6316814E-01  7.9396007E-01  4.7580000E-01  0.0000000E+00
 0.0000000E+00  4.9557391E-01  8.1982002E-01  7.9537648E-01  8.5327914E-01  1.1553278E+01  8.5313345E-01  7.8309195E-01  8.1391462E-01  4.9557392E-01  0.0000000E+00
 0.0000000E+00  5.2870696E-01  8.5315531E-01  8.2868752E-01  8.8648125E-01  1.8347544E+01  8.8631236E-01  8.1637710E-01  8.4723136E-01  5.2870697E-01  0.0000000E+00
 0.0000000E+00  5.7938737E-01  9.0404127E-01  8.7954824E-01  9.3723160E-01  2.7176764E+01  9.3703923E-01  8.6721169E-01  8.9809858E-01  5.7938738E-01  0.0000000E+00
 0.0000000E+00  6.5268033E-01  9.7754288E-01  9.5302397E-01  1.0105956E+00  3.8454091E+01  1.0103794E+00  9.4066106E-01  9.7158128E-01  6.5268034E-01  0.0000000E+00
 0.0000000E+00  7.5465741E-01  1.0797319E+00  1.0551862E+00  1.1126445E+00  5.2652793E+01  1.1124044E+00  1.0427966E+00  1.0737512E+00  7.5465742E-01  0.0000000E+00
 0.0000000E+00  8.9253980E-01  1.2178292E+00  1.1932560E+00  1.2505998E+00  7.0312471E+01  1.2503354E+00  1.1808397E+00  1.2118293E+00  8.9253981E-01  0.0000000E+00
 0.0000000E+00  1.0748553E+00  1.4003631E+00  1.3757612E+00  1.4329890E+00  9.2045650E+01  1.4327002E+00  1.3633179E+00  1.3943437E+00  1.0748553E+00  0.0000000E+00
 0.0000000E+00  1.3116089E+00  1.6373381E+00  1.6127069E+00  1.6698174E+00  1.1854478E+02  1.6695039E+00  1.6002363E+00  1.6312992E+00  1.3116089E+00  0.0000000E+00
 0.0000000E+00  1.6144697E+00  1.9404235E+00  1.9157620E+00  1.9727538E+00  1.5058960E+02  1.9724153E+00  1.9032639E+00  1.9343648E+00  1.6144697E+00  0.0000000E+00
 0.0000000E+00  1.9969737E+00  2.3231552E+00  2.2984626E+00  2.3553343E+00  1.8905491E+02  2.3549707E+00  2.2859369E+00  2.3170767E+00  1.9969737E+00  0.0000000E+00
 0.0000000E+00  4.6400236E-01  7.9012103E-01  7.6557648E-01  8.2238624E-01  2.6467796E+00  8.2199359E-01  7.5300117E-01  7.8401031E-01  4.6400236E-01  0.0000000E+00
 0.0000000E+00  4.7365533E-01  7.9998123E-01  7.7540867E-01  8.3210885E-01  6.3238560E+00  8.3169322E-01  7.6280815E-01  7.9385235E-01  4.7365533E-01  0.0000000E+00
 0.0000000E+00  4.9301357E-01  8.1955010E-01  7.9494874E-01  8.5153782E-01  1.1320531E+01  8.5109895E-01  7.8232275E-01  8.1340288E-01  4.9301357E-01  0.0000000E+00
 0.0000000E+00  5.2538060E-01  8.5213119E-01  8.2750013E-01  8.8397662E-01  1.7930882E+01  8.8351425E-01  8.1484844E-01  8.4596543E-01  5.2538059E-01  0.0000000E+00
 0.0000000E+00  5.7477820E-01  9.0174636E-01  8.7708450E-01  9.3344693E-01  2.6494336E+01  9.3296079E-01  8.6440687E-01  8.9556188E-01  5.7477820E-01  0.0000000E+00
 0.0000000E+00  6.4605528E-01  9.7324430E-01  9.4855090E-01  1.0047978E+00  3.7400587E+01  1.0042876E+00  9.3584710E-01  9.6704094E-01  6.4605528E-01  0.0000000E+00
 0.0000000E+00  7.4500719E-01  1.0724205E+00  1.0476945E+00  1.1038244E+00  5.1094835E+01  1.1032900E+00  1.0349643E+00  1.0661981E+00  7.4500719E-01  0.0000000E+00
 0.0000000E+00  8.7850745E-01  1.2061484E+00  1.1813889E+00  1.2374004E+00  6.8083362E+01  1.2368414E+00  1.1686322E+00  1.1999067E+00  8.7850745E-01  0.0000000E+00
 0.0000000E+00  1.0546517E+00  1.3825237E+00  1.3577296E+00  1.4136213E+00  8.8939429E+01  1.4130376E+00  1.3449461E+00  1.3762627E+00  1.0546517E+00  0.0000000E+00
 0.0000000E+00  1.2829135E+00  1.6110199E+00  1.5861904E+00  1.6419608E+00  1.1430951E+02  1.6413520E+00  1.5733798E+00  1.6047394E+00  1.2829135E+00  0.0000000E+00
 0.0000000E+00  1.5743149E+00  1.9026591E+00  1.8777930E+00  1.9334408E+00  1.4491983E+02  1.9328068E+00  1.8649552E+00  1.8963589E+00  1.5743149E+00  0.0000000E+00
 0.0000000E+00  1.9416107E+00  2.2701959E+00  2.2452923E+00  2.3008162E+00  1.8158327E+02  2.3001567E+00  2.2324272E+00  2.2638759E+00  1.9416107E+00  0.0000000E+00
 0.0000000E+00  4.6194910E-01  7.9046599E-01  7.6572071E-01  8.2117811E-01  2.6091055E+00  8.2048842E-01  7.5280377E-01  7.8411216E-01  4.6194909E-01  0.0000000E+00
 0.0000000E+00  4.7140801E-01  8.0014430E-01  7.7536524E-01  8.3070943E-01  6.2120625E+00  8.2999651E-01  7.6242334E-01  7.9377237E-01  4.7140800E-01  0.0000000E+00
 0.0000000E+00  4.9035069E-01  8.1930996E-01  7.9449621E-01  8.4972564E-01  1.1089192E+01  8.4898921E-01  7.8152910E-01  8.1291974E-01  4.9035068E-01  0.0000000E+00
 0.0000000E+00  5.2195836E-01  8.5114427E-01  8.2629482E-01  8.8140794E-01  1.7519219E+01  8.8064773E-01  8.1330225E-01  8.4473558E-01  5.2195836E-01  0.0000000E+00
 0.0000000E+00  5.7009113E-01  8.9950737E-01  8.7462100E-01  9.2961630E-01  2.5822916E+01  9.2883205E-01  8.6160276E-01  8.9308004E-01  5.7009113E-01  0.0000000E+00
 0.0000000E+00  6.3938846E-01  9.6903852E-01  9.4411436E-01  9.9899034E-01  3.6367522E+01  9.9818178E-01  9.3107023E-01  9.6259238E-01  6.3938845E-01  0.0000000E+00
 0.0000000E+00  7.3537902E-01  1.0652666E+00  1.0403034E+00  1.0950586E+00  4.9571455E+01  1.0942255E+00  1.0272332E+00  1.0588015E+00  7.3537901E-01  0.0000000E+00
 0.0000000E+00  8.6460168E-01  1.1947302E+00  1.1697271E+00  1.2243600E+00  6.5909295E+01  1.2235021E+00  1.1566306E+00  1.1882460E+00  8.6460168E-01  0.0000000E+00
